H49,H39,H30,H10,Mean49,SD49,Max49,Min49,Mean39,SD39,Max39,Min39,Mean30,SD30,Max30,Min30,Mean10,SD10,Max10,Min10,MeanWD,SDWD,MaxWD,MinWD,MeanTemp,SDTemp,MaxTemp,MinTemp,Date,Time
49,39,30,10,11.92,0.87,13.73,9.54,9.51,0.73,11.45,7.61,7.42,0.73,9.15,4.94,7.09,0.7,9.15,5.32,166.48,7.28,181.18,0,17.64,0,17.86,17.57,10/11/2007,20:10:00
49,39,30,10,10.81,0.7,12.2,8.77,8.69,0.77,10.67,6.85,6.86,0.73,9.15,5.32,6.73,0.7,8.77,4.94,169.25,7.28,171.16,0,17.5,0,17.86,17.29,10/11/2007,20:20:00
49,39,30,10,11.51,0.77,13.73,9.54,9.25,0.73,11.07,7.61,7.36,0.77,9.54,5.71,7.09,0.73,9.15,4.94,174.71,7.61,177.78,0,17.5,0,17.57,17.29,10/11/2007,20:30:00
49,39,30,10,11.48,0.62,13.34,9.92,9.44,0.67,11.45,7.99,7.64,0.83,10.29,5.71,7.33,0.77,9.92,5.32,175.4,7.61,182.16,0,17.64,0,17.86,17.29,10/11/2007,20:40:00
49,39,30,10,11.13,0.64,12.96,9.15,9.57,0.7,11.45,7.61,7.69,0.8,9.92,5.32,7.33,0.77,9.54,5.32,173.56,6.97,186.66,0,17.79,0,17.86,17.57,10/11/2007,20:50:00
49,39,30,10,11.24,0.77,12.96,9.15,9.64,0.73,11.45,7.61,8,0.87,10.29,5.71,7.66,0.83,10.29,5.32,176.1,6.97,175.86,0,17.79,0,17.86,17.57,10/11/2007,21:00:00
49,39,30,10,11.79,0.8,14.14,9.15,10.14,0.91,12.2,7.99,8.47,0.95,11.45,6.09,8.22,0.91,10.67,6.09,180.47,7.61,181.67,0,17.79,0,17.86,17.57,10/11/2007,21:10:00
49,39,30,10,12.14,0.8,14.14,9.92,10.46,0.83,12.59,7.99,8.82,0.87,10.67,6.47,8.5,0.87,11.07,6.09,182.51,6.97,166.59,0,17.72,0,17.86,17.57,10/11/2007,21:20:00
49,39,30,10,12.54,0.77,14.87,10.29,10.49,0.8,12.59,7.99,8.77,0.95,11.45,6.47,8.46,0.95,11.45,6.47,183.96,7.28,179.23,0,17.57,0,17.57,17.29,10/11/2007,21:30:00
49,39,30,10,11.94,0.8,13.73,9.92,10.19,0.95,12.2,7.61,8.3,1.04,11.82,6.09,7.97,1.04,11.07,5.71,183.23,7.28,193.34,0,17.36,0,17.57,17.01,10/11/2007,21:40:00
49,39,30,10,12.39,0.8,15.63,9.92,10.48,0.87,12.59,8.37,8.57,0.87,11.07,6.47,8.14,0.87,10.67,5.71,182.03,6.68,176.82,0,17.01,0,17.29,16.73,10/11/2007,21:50:00
49,39,30,10,12.26,0.83,14.52,9.92,10.39,0.91,12.59,8.37,8.77,0.91,11.45,6.47,8.47,0.87,11.07,6.09,182.75,7.94,181.67,0,16.87,0,17.01,16.73,10/11/2007,22:00:00
49,39,30,10,12.66,0.67,14.14,10.29,10.75,0.8,12.96,8.37,8.92,0.87,11.07,6.85,8.62,0.8,10.67,6.47,185.92,7.28,177.3,0,16.8,0,17.01,16.73,10/11/2007,22:10:00
49,39,30,10,12.53,0.77,14.52,9.92,10.57,0.83,12.96,8.37,8.6,0.8,11.07,6.47,8.25,0.8,10.67,6.09,186.79,7.28,187.67,0,16.66,0,16.73,16.45,10/11/2007,22:20:00
49,39,30,10,12.75,0.73,14.52,10.67,10.83,0.8,12.96,8.77,8.87,0.91,11.07,6.47,8.54,0.91,11.07,6.09,188.03,6.4,191.78,0,16.59,0,16.73,16.45,10/11/2007,22:30:00
49,39,30,10,12.15,0.87,14.52,9.92,10.22,0.91,12.59,7.61,8.68,0.83,10.67,6.09,8.36,0.83,10.67,5.71,190.79,6.68,197.04,0,16.52,0,16.73,16.45,10/11/2007,22:40:00
49,39,30,10,12.56,0.83,14.87,10.67,10.71,0.87,13.34,8.37,9.01,0.95,11.82,6.47,8.66,0.95,11.82,6.47,187.04,6.68,185.15,0,16.45,0,16.73,16.18,10/11/2007,22:50:00
49,39,30,10,11.84,0.83,13.73,9.15,9.92,0.91,12.59,7.61,8.24,0.99,10.67,5.71,7.85,1.04,10.67,4.94,187.9,7.61,184.15,0,16.11,0,16.45,15.9,10/11/2007,23:00:00
49,39,30,10,11.57,0.95,13.73,8.77,9.89,0.95,12.59,7.24,8.14,0.99,11.07,5.71,7.78,0.95,10.67,5.71,183.6,7.28,171.63,0,15.9,0,16.18,15.62,10/11/2007,23:10:00
49,39,30,10,12.51,0.73,14.14,9.92,10.5,0.83,12.2,7.61,8.69,0.83,11.07,6.47,8.42,0.8,10.67,6.47,187.28,6.97,180.2,0,15.76,0,15.9,15.62,10/11/2007,23:20:00
49,39,30,10,12.45,0.73,14.52,10.29,10.55,0.8,12.59,8.37,8.84,0.95,11.45,6.09,8.58,0.99,11.45,6.09,185.55,6.97,194.39,0,15.69,0,15.62,15.62,10/11/2007,23:30:00
49,39,30,10,12.53,0.77,14.52,10.29,10.61,0.73,12.2,8.77,8.83,0.91,11.07,6.47,8.55,0.95,11.45,6.09,184.21,7.28,178.74,0,15.69,0,15.62,15.62,10/11/2007,23:40:00
49,39,30,10,12.43,0.7,14.52,10.29,10.52,0.73,12.2,8.37,8.88,0.87,11.07,6.47,8.59,0.87,10.67,6.09,180.35,6.68,181.67,0,15.48,0,15.62,15.35,10/11/2007,23:50:00
49,39,30,10,13.16,0.67,15.27,11.45,11.27,0.83,13.34,8.77,9.49,0.91,12.2,7.24,9.26,0.87,11.82,7.24,182.51,6.97,183.65,0,15.42,0,15.35,15.35,10/12/2007,0:00:00
49,39,30,10,12.47,0.91,14.52,9.92,10.84,0.8,12.96,9.15,9.21,0.95,11.82,7.24,8.96,0.87,12.2,6.47,183.36,6.68,184.64,0,15.28,0,15.35,15.35,10/12/2007,0:10:00
49,39,30,10,12.4,0.8,14.14,9.15,10.4,0.8,13.34,7.99,8.84,0.95,11.82,6.47,8.58,0.95,11.45,6.47,185.43,7.94,181.18,0,15.21,0,15.35,15.35,10/12/2007,0:20:00
49,39,30,10,12.83,0.8,14.87,10.67,10.96,0.83,12.96,8.77,9.24,0.95,11.82,6.47,8.88,0.91,11.45,6.47,183.11,7.61,183.65,0,15.21,0,15.35,15.35,10/12/2007,0:30:00
49,39,30,10,12.57,0.77,14.87,10.29,10.76,0.77,12.96,8.77,9.13,0.91,11.45,6.47,8.76,0.91,11.07,6.47,185.43,6.97,189.71,0,15.21,0,15.35,15.35,10/12/2007,0:40:00
49,39,30,10,13.55,0.77,15.27,11.45,11.67,0.87,14.52,8.77,9.94,1.04,12.59,7.24,9.59,1.04,12.2,6.85,182.87,6.97,175.39,0,15.21,0,15.35,15.35,10/12/2007,0:50:00
49,39,30,10,13.17,0.91,15.27,10.29,11.25,0.87,13.34,9.15,9.52,0.95,11.82,7.24,9.21,0.95,11.82,6.85,184.7,6.97,180.2,0,15.21,0,15.35,15.35,10/12/2007,1:00:00
49,39,30,10,13.97,0.87,15.63,11.45,12.05,0.91,14.52,9.54,10.15,1.08,13.34,7.61,9.8,1.08,12.96,6.85,183.36,7.94,195.45,0,15.21,0,15.35,15.35,10/12/2007,1:10:00
49,39,30,10,14.11,0.67,15.63,12.2,12.15,0.73,14.14,9.92,10.27,0.99,12.59,7.61,9.9,1.04,12.59,7.24,183.11,6.97,181.18,0,15.14,0,15.35,15.07,10/12/2007,1:20:00
49,39,30,10,13.58,0.73,16.05,11.45,11.53,0.8,13.34,9.54,9.89,1.04,12.59,6.09,9.46,1.04,12.2,7.24,183.96,7.28,189.2,0,15.07,0,15.35,15.07,10/12/2007,1:30:00
49,39,30,10,12.52,0.83,14.52,10.29,10.66,0.91,13.34,8.37,8.95,0.95,11.45,6.47,8.59,0.91,10.67,6.09,184.33,7.61,182.16,0,14.93,0,15.07,14.8,10/12/2007,1:40:00
49,39,30,10,11.49,0.8,14.14,9.54,9.87,0.87,12.2,7.61,8.27,0.91,10.29,6.09,7.93,0.87,10.29,5.71,186.29,7.28,184.15,0,14.66,0,15.07,14.8,10/12/2007,1:50:00
49,39,30,10,11.57,0.83,13.73,9.15,9.71,0.77,11.45,7.24,8.09,0.99,10.67,5.71,7.67,0.99,10.29,4.94,187.16,6.97,184.15,0,14.59,0,14.8,14.52,10/12/2007,2:00:00
49,39,30,10,11.82,0.77,14.14,9.92,9.86,0.77,11.82,7.99,8.12,0.87,10.29,5.71,7.75,0.8,9.92,6.09,187.53,6.97,182.16,0,14.52,0,14.8,14.52,10/12/2007,2:10:00
49,39,30,10,12.13,0.7,14.14,9.92,10.29,0.73,12.2,8.37,8.64,0.95,10.67,5.71,8.28,0.87,10.29,6.09,190.03,6.12,192.82,0,14.52,0,14.8,14.52,10/12/2007,2:20:00
49,39,30,10,11.82,0.8,13.34,9.54,10.16,0.73,12.59,7.99,8.25,0.99,11.07,6.09,7.89,0.91,11.07,5.71,191.04,6.12,187.16,0,14.52,0,14.8,14.52,10/12/2007,2:30:00
49,39,30,10,11.52,0.83,13.34,8.37,9.85,0.83,11.82,7.61,8.47,0.95,11.07,5.32,8.06,0.95,10.67,5.32,191.3,6.4,195.98,0,14.59,0,14.8,14.52,10/12/2007,2:40:00
49,39,30,10,11.54,0.8,13.34,8.77,10.27,0.87,12.59,6.47,8.71,1.04,11.82,6.09,8.31,0.99,11.45,5.71,193.98,6.12,201.36,0,14.8,0.03,15.07,14.8,10/12/2007,2:50:00
49,39,30,10,10.83,0.83,12.96,8.77,9.62,0.99,12.59,7.61,8.39,1.29,11.45,5.71,8.02,1.23,11.07,5.32,197.22,4.72,196.51,0,14.93,0,15.35,14.8,10/12/2007,3:00:00
49,39,30,10,9.19,1.18,12.2,6.47,8.06,1.13,10.67,5.32,6.55,1.18,9.54,4.17,6.52,0.95,9.54,4.56,202.12,3.8,202.45,0,14.73,0.03,15.07,14.8,10/12/2007,3:10:00
49,39,30,10,8.82,0.73,10.67,6.09,7.64,0.83,10.29,5.71,5.98,0.87,8.37,3.8,6.24,0.87,8.37,4.17,205.64,4.93,203,0,14.52,0,14.8,14.52,10/12/2007,3:20:00
49,39,30,10,8.11,0.7,9.92,6.47,7.08,0.73,9.54,5.32,5.77,0.87,9.15,3.8,5.78,0.77,8.77,4.17,210.33,4.72,213.71,0,14.52,0,14.8,14.52,10/12/2007,3:30:00
49,39,30,10,7.36,0.67,8.77,6.09,6.58,0.59,8.37,4.94,5.27,0.73,7.24,3.41,5.51,0.64,7.61,4.17,211.59,4.93,205.77,0,14.59,0,14.8,14.52,10/12/2007,3:40:00
49,39,30,10,7.9,0.56,9.54,6.47,7.3,0.54,8.77,5.71,6.31,0.73,8.37,4.17,6.25,0.67,8.37,4.17,216,3.8,218.39,0,14.39,0,14.52,14.25,10/12/2007,3:50:00
49,39,30,10,6.84,0.47,7.99,5.71,6.37,0.42,7.61,5.32,5.56,0.5,7.24,4.56,6.01,0.52,7.61,4.56,214.28,3.64,220.18,0,14.25,0,14.52,14.25,10/12/2007,4:00:00
49,39,30,10,6.55,0.44,7.61,5.32,6.07,0.45,7.24,4.56,5.2,0.62,6.47,3.03,5.72,0.59,6.85,3.8,214.42,3.64,211.99,0,14.05,0,14.25,13.98,10/12/2007,4:10:00
49,39,30,10,6.27,0.67,7.61,4.56,5.37,0.47,6.47,3.8,4.49,0.56,5.71,3.03,5.02,0.56,6.09,3.03,212.16,4.52,209.7,0,13.71,0.07,13.98,13.71,10/12/2007,4:20:00
49,39,30,10,4.92,0.56,6.09,3.41,4.39,0.45,5.71,3.03,3.84,0.47,4.94,2.65,4.02,0.47,5.32,2.65,235.03,15.88,218.39,0,13.5,0,13.71,13.44,10/12/2007,4:30:00
49,39,30,10,4.86,0.8,6.47,3.41,4.46,0.77,6.09,3.41,3.35,0.52,4.56,2.26,3.46,0.54,4.56,2.26,260.24,13.36,261.83,0,12.63,0.24,13.44,12.09,10/12/2007,4:40:00
49,39,30,10,6.08,0.5,7.24,4.94,5.67,0.42,6.47,4.56,4.01,0.29,4.94,3.41,4.19,0.34,4.94,3.41,253.22,11.73,252.1,0,12.09,0,12.36,11.83,10/12/2007,4:50:00
49,39,30,10,6.85,0.62,8.37,5.71,5.78,0.24,6.47,5.32,4.16,0.35,4.94,3.03,4.39,0.38,5.32,3.41,254.41,1.34,253.46,0,11.89,0,12.09,11.56,10/12/2007,5:00:00
49,39,30,10,9.35,0.54,10.67,7.99,6.89,0.47,7.61,5.32,4.05,0.54,4.94,2.65,4.28,0.56,4.94,2.65,257.48,2.57,259.01,0,11.5,0.07,11.83,11.3,10/12/2007,5:10:00
49,39,30,10,9.44,0.56,10.29,8.37,7.02,1.29,9.54,4.94,3.75,0.99,6.85,1.88,3.89,0.99,6.85,2.26,262.15,3.06,262.54,0,11.17,0,11.3,11.03,10/12/2007,5:20:00
49,39,30,10,10.46,0.35,11.07,9.54,9.66,0.44,10.29,7.61,5.95,0.7,7.61,3.8,6.31,0.73,8.37,4.17,270.68,1.99,274.91,0,11.56,0.21,12.09,11.03,10/12/2007,5:30:00
49,39,30,10,9.94,0.47,11.07,9.15,9.29,0.56,10.29,7.99,6.19,0.67,7.61,4.17,6.46,0.7,8.37,4.56,271.58,1.99,273.43,0,12.23,0,12.36,11.83,10/12/2007,5:40:00
49,39,30,10,9.71,0.54,10.67,8.37,8.62,0.42,9.54,7.61,5.23,0.47,6.47,4.17,5.77,0.5,6.85,4.56,265.85,2.69,269.02,0,12.03,0,12.36,11.83,10/12/2007,5:50:00
49,39,30,10,9.77,0.73,11.45,8.37,7.71,0.44,9.54,6.85,4.19,0.56,5.32,3.03,4.59,0.64,6.09,3.41,261.8,3.8,265.4,0,11.36,0.28,11.83,10.77,10/12/2007,6:00:00
49,39,30,10,10.98,0.8,12.59,8.37,8.24,0.7,9.92,6.09,5.2,0.67,6.85,3.8,5.66,0.67,7.61,3.8,267.98,5.38,266.12,0,11.43,0.24,11.83,10.77,10/12/2007,6:10:00
49,39,30,10,11.93,0.67,12.96,9.92,9.28,0.87,11.07,7.24,6.61,0.99,9.15,4.17,6.69,0.99,9.15,3.8,276.7,4.52,273.43,0,12.16,0.06,12.36,11.83,10/12/2007,6:20:00
49,39,30,10,12.13,0.67,13.34,9.92,9.47,0.83,11.82,6.85,7.07,0.83,9.15,4.94,7.01,0.83,9.15,4.56,281.54,4.93,278.66,0,12.43,0,12.63,12.36,10/12/2007,6:30:00
49,39,30,10,11.86,0.59,13.34,9.92,9.74,0.64,11.45,7.61,7.42,0.8,9.54,5.71,7.25,0.77,9.54,5.32,286.28,3.49,285.53,0,12.7,0,13.17,12.36,10/12/2007,6:40:00
49,39,30,10,10.41,0.7,11.82,8.77,9.05,0.83,11.45,6.85,7.6,0.95,10.29,5.32,6.81,1.08,9.92,4.17,300.18,6.12,305.53,0,12.96,0,13.17,12.9,10/12/2007,6:50:00
49,39,30,10,9.36,0.77,11.07,7.61,8.8,0.83,10.67,6.47,7.59,0.95,9.54,5.32,6.68,0.99,9.15,4.56,301.58,4.15,303.06,0,12.83,0,13.17,12.63,10/12/2007,7:00:00
49,39,30,10,9.07,1.34,11.82,5.32,8.59,1.53,11.45,5.32,7.39,1.47,10.29,4.56,7.17,1.4,10.29,4.17,290.32,5.38,300.61,0,13.03,0,13.44,12.9,10/12/2007,7:10:00
49,39,30,10,9.36,1.13,12.59,6.47,8.91,1.13,11.07,6.09,7.82,1.18,11.07,4.94,7.49,1.13,10.67,4.94,288.97,6.12,285.53,0,12.83,0,13.17,12.9,10/12/2007,7:20:00
49,39,30,10,12.44,0.77,13.73,9.92,11.75,0.83,13.73,8.77,10.16,1.08,12.96,7.24,9.6,1.34,13.34,6.47,294.42,4.72,298.98,0,13.3,0.2,13.71,12.9,10/12/2007,7:30:00
49,39,30,10,11.27,1.23,12.96,7.99,10.64,1.29,13.34,7.61,9.33,1.4,12.59,6.09,8.81,1.53,12.59,5.32,296.39,4.93,299.79,0,13.5,0,13.71,13.44,10/12/2007,7:40:00
49,39,30,10,10.48,1.18,12.96,7.61,9.81,1.18,12.2,7.24,8.79,1.23,11.82,6.09,8.18,1.34,11.45,4.94,296.99,6.4,298.17,0,13.78,0,14.25,13.44,10/12/2007,7:50:00
49,39,30,10,11.67,1.08,14.14,8.77,11.01,1.13,13.34,7.61,9.85,1.23,12.59,6.85,9.07,1.47,12.59,6.09,298.38,5.86,320.79,0,14.25,0.14,14.8,13.98,10/12/2007,8:00:00
49,39,30,10,11.66,0.91,13.73,9.15,11.32,1.04,13.73,8.77,10.06,1.29,12.96,6.47,8.13,1.4,12.2,5.32,305.03,4.93,310.53,0,15.14,0.35,15.62,14.52,10/12/2007,8:10:00
49,39,30,10,11.91,1.04,13.73,8.77,11.6,1.18,13.73,7.99,10.57,1.47,14.52,6.47,9.9,1.74,13.73,6.09,299.57,3.8,303.88,0,15.83,0.12,16.18,15.35,10/12/2007,8:20:00
49,39,30,10,11.38,0.99,13.73,8.37,11.3,0.99,13.34,7.99,10.41,1.18,12.96,7.24,9.06,1.53,12.96,5.71,304.82,4.93,303.06,0,16.52,0.22,17.01,15.9,10/12/2007,8:30:00
49,39,30,10,11.42,0.64,12.96,9.54,11.33,0.67,13.34,9.15,10.55,0.95,12.59,7.24,8.26,1.29,11.45,5.71,307.89,3.97,315.62,0,17.01,0.05,17.57,16.73,10/12/2007,8:40:00
49,39,30,10,10.61,0.91,12.59,8.37,10.42,0.87,12.59,8.37,9.43,1.13,12.2,6.85,7.89,1.34,11.82,5.32,305.23,6.12,308.02,0,17.79,0.3,18.42,17.29,10/12/2007,8:50:00
49,39,30,10,11.59,0.67,13.34,9.92,11.42,0.87,12.96,8.37,10.45,1.13,12.96,7.61,8.55,1.53,12.2,5.71,308.1,4.93,310.53,0,17.93,0,18.42,17.86,10/12/2007,9:00:00
49,39,30,10,11.34,0.87,13.34,9.15,11.34,0.99,13.73,7.61,10.53,1.23,12.96,6.85,9.01,1.67,12.96,4.94,306.05,4.72,302.24,0,18.35,0,18.99,18.14,10/12/2007,9:10:00
49,39,30,10,10.13,0.67,12.2,8.37,10.16,0.8,12.2,7.99,9.33,1.18,12.2,6.47,6.63,0.91,9.54,4.56,313.92,5.62,320.79,0,19.13,0.03,19.56,18.99,10/12/2007,9:20:00
49,39,30,10,10.46,0.83,12.2,7.24,10.42,0.91,12.96,7.99,9.47,1.18,12.59,6.09,7.47,1.4,11.07,4.17,311.2,6.97,313.92,0,19.35,0,19.56,19.28,10/12/2007,9:30:00
49,39,30,10,10.13,0.83,11.82,7.61,10.06,0.91,12.2,7.61,9.39,1.08,12.59,6.47,7.22,1.18,9.92,4.56,309.96,5.62,315.62,0,19.21,0.14,19.56,18.99,10/12/2007,9:40:00
49,39,30,10,9.52,0.7,11.07,6.09,9.49,0.87,11.45,6.85,8.9,1.23,11.45,4.94,7.08,1.53,11.07,3.8,308.51,6.4,299.79,0,19.21,0,19.56,18.99,10/12/2007,9:50:00
49,39,30,10,7.86,0.67,9.54,5.71,7.77,0.8,10.29,5.71,7.21,0.95,9.54,4.17,5.77,1.13,9.15,3.41,309.96,9.04,322.53,0,19.71,0,20.14,19.28,10/12/2007,10:00:00
49,39,30,10,6.44,0.83,8.37,4.17,6.57,0.91,8.77,4.56,6.36,0.91,8.77,4.17,4.95,0.99,7.61,3.03,313.92,6.4,318.19,0,19.78,0,20.14,19.56,10/12/2007,10:10:00
49,39,30,10,5.89,0.83,8.37,4.17,5.83,0.99,8.37,3.41,5.49,1.13,7.99,3.03,4.4,0.87,7.61,2.65,309.75,10.3,320.79,0,20.14,0.11,20.72,19.85,10/12/2007,10:20:00
49,39,30,10,5.79,0.95,8.77,3.8,5.87,1.08,8.37,3.8,5.62,1.23,8.37,3.03,4.38,0.91,7.61,2.26,318.99,11.23,320.79,0,20.57,0,21.01,20.43,10/12/2007,10:30:00
49,39,30,10,6.4,0.67,8.37,4.94,6.47,0.77,8.37,4.56,6.2,0.95,8.37,3.41,5.01,0.95,7.24,2.65,321.56,7.94,335.9,0,20.86,0.03,21.3,20.72,10/12/2007,10:40:00
49,39,30,10,7,1.04,10.29,4.17,7.12,1.18,10.67,3.8,6.83,1.23,9.54,3.8,5.43,1.04,8.37,3.03,318.78,8.66,327.81,0,21.3,0.06,21.88,21.01,10/12/2007,10:50:00
49,39,30,10,7.92,0.73,10.29,5.71,7.96,0.8,10.29,6.09,7.65,0.87,9.54,4.94,5.79,0.91,8.77,3.8,316.44,7.94,320.79,0,21.66,0,22.18,21.3,10/12/2007,11:00:00
49,39,30,10,8.07,0.83,11.07,5.71,8.22,0.87,10.29,6.09,7.88,0.99,10.29,4.94,6.3,1.04,9.15,4.17,325.02,7.61,322.53,0,21.96,0,22.18,21.88,10/12/2007,11:10:00
49,39,30,10,7.22,1.18,10.67,4.56,7.5,1.29,10.67,4.56,7.18,1.34,10.67,4.56,6.03,1.18,9.54,3.8,331.83,8.66,334.09,0,22.1,0,22.77,21.88,10/12/2007,11:20:00
49,39,30,10,4.2,0.99,6.85,2.26,4.44,1.23,6.47,1.5,4.23,1.47,7.61,1.5,4.02,1.34,7.24,1.12,345.65,11.73,346.05,0,22.47,0.24,23.06,21.88,10/12/2007,11:30:00
49,39,30,10,4.61,0.95,6.47,2.26,4.77,1.08,7.24,2.26,4.44,1.4,7.61,1.88,4.08,1.23,7.24,1.5,342.42,15.88,339.56,0,22.91,0.11,23.36,22.47,10/12/2007,11:40:00
49,39,30,10,3.44,0.87,5.32,1.12,3.31,0.95,5.32,0.73,2.99,1.04,5.71,0.35,2.76,1.04,5.71,0.35,335.62,16.59,333.18,0,23.21,0.3,23.95,22.77,10/12/2007,11:50:00
49,39,30,10,3.86,1.23,7.24,1.12,3.76,1.34,7.61,0.73,3.53,1.4,6.85,0.35,3.19,1.4,6.85,0.35,326.11,22.46,1.05,0,23.81,0,24.55,23.66,10/12/2007,12:00:00
49,39,30,10,3.32,0.73,4.94,1.5,3.36,0.77,5.71,1.5,3.28,0.87,5.71,1.5,2.91,0.8,5.32,1.12,314.55,18.09,333.18,0,23.95,0,24.55,23.66,10/12/2007,12:10:00
49,39,30,10,1.55,0.95,3.8,0.35,1.51,1.04,4.17,0.35,1.52,1.04,4.56,0.35,1.34,0.95,4.17,0.35,310.16,46.92,348.88,0,24.55,0.38,25.46,23.95,10/12/2007,12:20:00
49,39,30,10,2.4,0.87,4.94,0.35,2.67,0.7,4.94,1.12,2.5,0.87,4.56,0.35,2.68,0.91,4.94,0.35,22.7,17.32,7.01,0,25.08,0.14,25.76,24.55,10/12/2007,12:30:00
49,39,30,10,1.61,1.08,4.56,0.35,1.86,0.8,4.17,0.35,1.7,0.91,3.8,0.35,1.81,1.04,4.17,0.35,46.88,30.42,23.84,0,25.01,0,25.16,24.85,10/12/2007,12:40:00
49,39,30,10,1.82,0.91,3.8,0.35,1.97,0.7,3.8,0.35,1.89,0.73,3.8,0.35,1.78,0.7,3.41,0.35,69.64,43.02,20.71,0,25.38,0,25.76,24.85,10/12/2007,12:50:00
49,39,30,10,2.32,0.77,4.56,0.35,2.33,0.8,4.94,0.73,2.13,0.77,4.17,0.35,2.04,0.87,4.94,0.35,8.27,25.58,25.31,0,25.84,0.35,26.68,25.16,10/12/2007,13:00:00
49,39,30,10,2.53,0.73,4.94,0.35,2.38,0.7,4.17,0.35,2.38,0.77,3.8,0.35,2.41,0.91,4.56,0.35,85.35,34.64,22.1,0,26.14,0,26.68,25.76,10/12/2007,13:10:00
49,39,30,10,2.54,0.95,5.32,0.73,2.64,0.91,4.94,1.12,2.52,0.91,4.94,0.35,2.6,0.87,4.94,0.35,44.13,30.42,81.07,0,26.52,0.11,26.98,26.07,10/12/2007,13:20:00
49,39,30,10,2.62,0.7,4.56,0.35,2.51,0.95,4.56,0.35,2.38,1.04,5.32,0.35,2.28,1.08,5.32,0.35,99.63,12.25,109.49,0,26.37,0.05,26.68,26.07,10/12/2007,13:30:00
49,39,30,10,3.13,1.34,6.47,0.35,3.07,1.53,7.24,0.35,2.96,1.47,6.09,0.35,3,1.6,6.09,0.35,82.38,33.18,71.19,0,26.45,0.15,26.98,26.07,10/12/2007,13:40:00
49,39,30,10,3.84,0.64,5.71,2.26,3.79,0.83,5.71,1.12,3.52,0.99,6.09,1.12,3.55,0.99,6.09,0.73,89.53,18.09,56.55,0,26.29,0.1,26.68,26.07,10/12/2007,13:50:00
49,39,30,10,3.18,0.99,5.71,1.5,3,0.99,5.71,1.12,2.74,0.95,5.32,0.73,2.61,0.99,5.32,0.35,104.07,13.95,84.89,0,26.6,0,26.98,26.37,10/12/2007,14:00:00
49,39,30,10,3.88,0.5,4.94,2.65,3.81,0.7,4.94,1.5,3.55,0.91,5.32,1.12,3.6,0.83,5.32,1.12,90.05,19.73,81.51,0,26.6,0,26.68,26.37,10/12/2007,14:10:00
49,39,30,10,3.87,0.56,5.71,2.65,3.91,0.83,6.47,1.88,3.67,0.91,5.71,1.12,3.69,0.99,5.71,1.12,86.74,10.76,78.69,0,26.6,0,26.68,26.37,10/12/2007,14:20:00
49,39,30,10,5.02,1.13,7.61,2.65,5.1,1.23,9.15,2.65,4.74,1.29,8.37,2.26,4.78,1.18,8.37,2.26,86.35,18.89,115.27,0,26.75,0.06,27.29,26.37,10/12/2007,14:30:00
49,39,30,10,4.94,0.83,7.24,2.65,4.8,0.99,7.24,2.65,4.53,1.13,7.61,2.65,4.47,1.08,7.24,2.26,92.89,13.36,81.07,0,26.52,0,26.98,26.37,10/12/2007,14:40:00
49,39,30,10,4.9,0.77,6.47,3.03,4.87,0.77,6.85,3.03,4.63,0.83,6.85,2.65,4.53,0.77,6.47,2.65,100.87,11.23,100.13,0,26.52,0.05,26.98,26.37,10/12/2007,14:50:00
49,39,30,10,5.22,0.67,6.85,3.8,5.29,0.87,7.24,3.8,4.87,1.08,9.15,3.03,4.79,0.99,8.77,2.65,100.02,8.29,104,0,26.52,0,26.98,26.37,10/12/2007,15:00:00
49,39,30,10,5.57,0.87,7.99,3.8,5.69,1.08,8.37,3.03,5.3,0.91,7.99,3.8,5.24,0.87,7.99,3.41,91.76,9.04,86.28,0,26.52,0,26.98,26.37,10/12/2007,15:10:00
49,39,30,10,6.38,0.7,7.99,4.56,6.48,0.87,8.37,4.56,6.09,0.91,7.99,4.17,5.94,0.83,7.61,4.17,95.02,7.28,96.41,0,26.29,0,26.37,26.07,10/12/2007,15:20:00
49,39,30,10,6.09,0.73,7.99,4.17,6.19,0.77,7.99,3.8,5.81,0.8,7.61,3.41,5.62,0.77,7.24,3.41,101.46,10.3,103.16,0,26.45,0,26.68,26.37,10/12/2007,15:30:00
49,39,30,10,6.89,0.8,8.37,4.94,7.01,0.83,9.15,4.56,6.48,0.91,8.37,3.8,6.23,0.8,7.99,3.8,101.14,8.29,94.09,0,26.37,0,26.68,26.07,10/12/2007,15:40:00
49,39,30,10,6.69,0.8,8.77,4.94,6.88,0.83,9.15,4.56,6.36,0.95,8.77,3.8,6.18,0.87,8.37,3.8,93.44,6.12,99.06,0,26.07,0,26.37,25.76,10/12/2007,15:50:00
49,39,30,10,7.01,0.77,9.15,5.32,7.07,0.83,9.54,5.32,6.55,0.87,8.77,4.17,6.39,0.8,8.37,4.56,90.58,6.4,82.18,0,25.69,0.07,26.07,25.46,10/12/2007,16:00:00
49,39,30,10,6.93,0.62,8.37,5.32,7.02,0.73,8.77,4.94,6.35,0.87,8.37,4.17,6.19,0.8,7.99,4.17,93.86,6.68,87.69,0,25.38,0,25.46,24.85,10/12/2007,16:10:00
49,39,30,10,7.24,0.87,9.15,4.94,7.01,0.91,8.77,4.94,6.26,1.04,8.77,3.41,6.19,0.91,8.37,3.8,82.27,5.62,78.27,0,24.7,0,24.85,24.55,10/12/2007,16:20:00
