H57,H47,H35,Mean57,SD57,Max57,Min57,Mean47,SD47,Max47,Min47,Mean35,SD35,Max35,Min35,MeanWD,SDWD,MaxWD,MinWD,MeanTemp,SDTemp,MaxTemp,MinTemp,Date,Time
57,47,35,4.08,0.28,4.94,3.41,3.95,0.31,4.56,3.41,3.48,0.35,4.17,2.26,64,5,57,0,2.4,0.1,2.7,2.2,11/18/2010,3:00:00
57,47,35,4.26,0.29,4.94,3.8,4.08,0.27,4.56,3.03,3.65,0.29,4.17,3.03,67,2,72,0,2.2,0,2.5,2.2,11/18/2010,3:10:00
57,47,35,4.5,0.25,4.94,3.8,4.34,0.29,4.94,3.8,3.95,0.26,4.56,3.03,63,2,65,0,2.2,0,2.5,2,11/18/2010,3:20:00
57,47,35,4.7,0.19,4.94,4.17,4.53,0.24,4.94,4.17,4.07,0.22,4.56,3.8,62,3,59,0,1.9,0,2.2,1.7,11/18/2010,3:30:00
57,47,35,4.42,0.21,4.94,4.17,4.35,0.22,4.94,3.8,4.03,0.22,4.56,3.8,61,3,57,0,1.6,0,2,1.5,11/18/2010,3:40:00
57,47,35,5.1,0.45,6.09,4.17,4.95,0.38,5.71,4.17,4.53,0.37,5.32,3.8,58,2,59,0,1.6,0,1.7,1.5,11/18/2010,3:50:00
57,47,35,5.08,0.24,5.71,4.56,4.88,0.24,5.71,4.56,4.31,0.25,4.94,3.8,64,1,61,0,1.6,0,1.7,1.5,11/18/2010,4:00:00
57,47,35,4.83,0.29,5.32,4.17,4.65,0.31,5.32,3.8,4.31,0.27,4.94,3.8,63,0,63,0,1.6,0,1.7,1.5,11/18/2010,4:10:00
57,47,35,4.49,0.26,4.94,4.17,4.19,0.29,4.56,3.8,3.91,0.23,4.56,3.41,61,2,62,0,1.7,0,2,1.5,11/18/2010,4:20:00
57,47,35,3.9,0.47,4.94,3.03,3.58,0.52,4.56,2.65,3.24,0.54,4.17,2.26,73,8,59,0,1.5,0,1.7,1.3,11/18/2010,4:30:00
57,47,35,4.01,0.19,4.17,3.8,3.62,0.19,3.8,3.41,3.28,0.18,3.8,3.03,76,4,76,0,1.7,0,2,1.5,11/18/2010,4:40:00
57,47,35,3.94,0.18,4.17,3.8,3.73,0.18,4.17,3.41,3.38,0.2,3.8,3.03,83,1,82,0,1.9,0,2,1.7,11/18/2010,4:50:00
57,47,35,3.66,0.26,4.17,3.03,3.42,0.26,4.17,2.65,3.29,0.31,4.17,2.26,96,6,96,0,1.9,0,2.2,1.7,11/18/2010,5:00:00
57,47,35,3.36,0.24,4.56,2.65,3.15,0.31,4.56,2.26,2.88,0.38,4.17,1.88,97,8,90,0,2,0,2.2,2,11/18/2010,5:10:00
57,47,35,2.78,0.54,4.56,1.88,2.45,0.5,3.41,1.12,2.17,0.42,3.03,1.12,104,8,101,0,2.2,0,2.2,2,11/18/2010,5:20:00
57,47,35,2.72,0.29,3.41,1.88,2.51,0.27,3.41,1.5,2.36,0.32,3.03,1.5,102,8,107,0,2.1,0,2.2,2,11/18/2010,5:30:00
57,47,35,1.54,0.5,3.8,0.73,1.68,0.45,2.65,0.73,1.75,0.5,3.03,0.35,118,11,103,0,2.1,0,2.2,2,11/18/2010,5:40:00
57,47,35,2.26,0.25,2.65,1.5,2.05,0.32,2.65,1.12,1.61,0.44,2.65,0.73,96,8,100,0,1.3,0.2,2,0.8,11/18/2010,5:50:00
57,47,35,2.2,0.26,2.65,1.12,2.05,0.31,2.65,0.73,1.66,0.4,2.65,0.35,104,7,96,0,0.4,0,1,0.3,11/18/2010,6:00:00
57,47,35,2.03,0.26,2.65,1.12,1.84,0.35,2.65,0.73,1.49,0.44,2.65,0.35,107,9,107,0,0.3,0.1,0.6,0.1,11/18/2010,6:10:00
57,47,35,1.53,0.44,2.26,0.35,1.59,0.32,2.26,0.73,1.14,0.31,1.88,0.35,125,20,108,0,-0.3,0.2,0.6,-0.6,11/18/2010,6:20:00
57,47,35,1.94,0.47,2.65,0.73,1.89,0.35,2.65,0.73,1.47,0.4,2.65,0.73,110,17,109,0,-0.4,0,-0.1,-0.6,11/18/2010,6:30:00
57,47,35,2.28,0.32,3.03,1.5,2.15,0.32,2.65,1.12,1.82,0.37,2.65,0.73,92,9,96,0,0,0.2,0.6,-0.6,11/18/2010,6:40:00
57,47,35,1.01,0.56,1.88,0.35,1.01,0.56,2.26,0.35,0.74,0.5,1.88,0.35,127,19,105,0,0.1,0.3,0.6,-0.4,11/18/2010,6:50:00
57,47,35,0.86,0.64,2.26,0.35,1.51,0.87,3.41,0.35,2.57,1.23,4.56,0.35,210,23,226,0,-0.8,0.3,-0.4,-1.3,11/18/2010,7:00:00
57,47,35,2.24,0.35,3.03,1.12,3.23,0.34,3.8,2.26,4.38,0.23,4.94,3.8,228,1,229,0,-1.3,0,-1.1,-1.5,11/18/2010,7:10:00
57,47,35,3.21,0.54,4.17,1.88,3.83,0.38,4.56,3.03,4.72,0.35,5.32,3.8,233,2,232,0,-1.2,0,-1.1,-1.3,11/18/2010,7:20:00
57,47,35,4.03,0.54,5.71,3.03,4.64,0.52,6.09,3.8,5.25,0.31,5.71,4.56,232,2,232,0,-0.7,0.2,-0.4,-1.1,11/18/2010,7:30:00
57,47,35,4.2,0.38,5.32,3.41,4.64,0.52,5.71,3.8,5.12,0.31,5.71,4.17,231,3,234,0,0,0.2,0.3,-0.4,11/18/2010,7:40:00
57,47,35,3.95,0.52,4.94,3.03,4.36,0.56,5.32,3.41,4.91,0.47,5.71,3.8,238,2,235,0,0.4,0,0.8,0.3,11/18/2010,7:50:00
57,47,35,3.98,0.5,4.94,3.03,4.38,0.52,5.32,3.41,4.94,0.47,6.09,4.17,237,1,238,0,1.1,0.2,1.5,0.8,11/18/2010,8:00:00
57,47,35,4.22,0.52,5.32,3.41,4.6,0.56,5.71,3.41,4.89,0.42,5.71,4.17,237,3,234,0,1.7,0.1,2,1.3,11/18/2010,8:10:00
57,47,35,3.63,0.45,4.94,2.65,4.01,0.44,5.32,3.03,3.97,0.64,5.32,1.88,240,3,239,0,2.3,0.2,2.9,2,11/18/2010,8:20:00
57,47,35,3.49,0.4,4.17,2.65,3.71,0.4,4.94,3.03,3.46,0.44,4.17,2.26,234,6,244,0,3,0.2,3.7,2.7,11/18/2010,8:30:00
57,47,35,2.21,0.42,3.41,1.5,2.54,0.44,3.8,1.88,2.57,0.54,3.8,1.12,226,3,227,0,4,0.3,4.4,3.4,11/18/2010,8:40:00
57,47,35,2.27,0.34,3.03,1.5,2.48,0.37,3.41,1.88,2.47,0.31,3.03,1.5,234,5,241,0,4.5,0.1,4.7,4.2,11/18/2010,8:50:00
57,47,35,0.88,0.52,1.88,0.35,1.14,0.5,2.26,0.35,1.02,0.5,2.26,0.35,236,8,232,0,5.3,0.5,6.4,4.7,11/18/2010,9:00:00
57,47,35,0.59,0.37,1.88,0.35,0.75,0.4,2.26,0.35,0.66,0.37,1.88,0.35,218,14,193,0,6.7,0.3,7.4,6.1,11/18/2010,9:10:00
57,47,35,1.34,0.56,3.03,0.35,1.44,0.56,3.03,0.35,1.23,0.64,3.03,0.35,162,27,178,0,7.5,0.1,7.9,7.2,11/18/2010,9:20:00
57,47,35,1.5,0.47,2.26,0.35,1.46,0.44,3.03,0.35,1.23,0.5,2.65,0.35,160,15,172,0,7.6,0,7.9,7.4,11/18/2010,9:30:00
57,47,35,0.98,0.56,2.65,0.35,1.09,0.62,3.03,0.35,1,0.64,3.03,0.35,150,27,120,0,8.4,0.3,8.9,7.9,11/18/2010,9:40:00
57,47,35,1.68,0.64,3.03,0.35,1.74,0.56,3.03,0.35,1.87,0.56,3.41,0.73,150,30,179,0,8.7,0,8.9,8.4,11/18/2010,9:50:00
57,47,35,1.71,0.67,3.41,0.35,1.64,0.64,3.41,0.35,1.79,0.73,3.41,0.35,166,22,142,0,9.2,0.2,9.7,8.7,11/18/2010,10:00:00
57,47,35,2.52,0.77,4.17,0.73,2.57,0.77,4.94,0.73,2.55,0.73,4.56,0.35,168,20,169,0,9.3,0,9.7,9.2,11/18/2010,10:10:00
57,47,35,2.38,0.77,4.17,0.35,2.42,0.87,4.17,0.35,2.46,0.8,4.17,0.73,195,35,202,0,9.8,0,10,9.5,11/18/2010,10:20:00
57,47,35,2.71,0.7,4.56,0.73,2.65,0.64,4.17,1.12,2.67,0.64,4.56,1.12,206,18,203,0,9.9,0,10,9.7,11/18/2010,10:30:00
57,47,35,2.47,0.52,3.8,1.12,2.51,0.56,4.17,1.12,2.39,0.54,4.17,1.12,192,17,206,0,9.8,0,10.2,9.5,11/18/2010,10:40:00
57,47,35,2.17,0.52,3.8,0.73,2.24,0.52,3.41,1.12,2.22,0.5,3.41,1.12,190,15,176,0,10.5,0.1,10.8,10,11/18/2010,10:50:00
57,47,35,1.72,0.95,4.17,0.35,1.71,0.8,3.8,0.35,1.58,0.91,3.8,0.35,187,36,189,0,11.1,0.3,11.8,10.8,11/18/2010,11:00:00
57,47,35,1.66,0.83,3.8,0.35,1.68,0.91,4.17,0.35,1.51,0.99,3.8,0.35,216,21,204,0,11.8,0.1,12.1,11.3,11/18/2010,11:10:00
57,47,35,2.16,0.77,3.8,0.35,2.22,0.8,4.94,0.35,2.13,0.83,3.8,0.35,175,27,163,0,12.1,0.3,12.9,11.6,11/18/2010,11:20:00
57,47,35,2.41,1.23,4.94,0.35,2.55,1.08,4.56,0.35,2.43,1.08,4.17,0.35,219,33,192,0,12.3,0,12.6,12.1,11/18/2010,11:30:00
57,47,35,2.42,1.04,4.17,0.35,2.38,0.95,5.32,0.35,2.48,0.83,4.56,0.73,174,19,187,0,12.4,0.1,12.9,12.1,11/18/2010,11:40:00
57,47,35,2.76,0.7,4.94,1.12,2.95,0.7,5.32,1.5,2.92,0.64,4.94,1.5,195,18,188,0,12.5,0,12.9,12.4,11/18/2010,11:50:00
57,47,35,2.27,1.13,4.56,0.35,2.37,1.04,4.56,0.35,2.34,1.18,4.56,0.35,166,30,173,0,13.1,0.4,14,12.4,11/18/2010,12:00:00
57,47,35,2.75,0.67,4.56,0.73,2.87,0.64,4.56,1.5,2.81,0.8,4.94,1.12,196,15,171,0,13.4,0,14,13.4,11/18/2010,12:10:00
57,47,35,3.24,0.91,5.71,1.5,3.28,0.83,5.32,1.12,3.27,0.83,5.71,1.5,203,19,199,0,13.7,0.2,14.2,13.4,11/18/2010,12:20:00
57,47,35,2.93,0.59,4.94,1.5,2.96,0.56,4.94,1.12,2.79,0.64,4.17,1.12,189,17,184,0,14.1,0,14.5,14,11/18/2010,12:30:00
57,47,35,1.96,1.04,4.17,0.35,2.09,0.91,4.17,0.35,1.97,1.08,4.56,0.35,159,16,172,0,14.6,0.1,15.1,14.2,11/18/2010,12:40:00
57,47,35,3.03,1.04,4.94,0.35,3.09,0.95,5.71,1.12,2.98,1.04,4.94,0.35,173,22,193,0,15.2,0.1,15.6,15.1,11/18/2010,12:50:00
57,47,35,2.82,1.18,5.71,0.35,3.01,0.95,5.71,1.12,3.04,0.95,6.09,1.12,165,20,169,0,15.1,0,15.3,14.8,11/18/2010,13:00:00
57,47,35,3.35,0.8,5.32,1.12,3.42,0.73,5.32,1.5,3.46,0.7,5.32,1.5,199,22,194,0,15.2,0,15.6,15.1,11/18/2010,13:10:00
57,47,35,2.84,1.13,5.32,0.35,2.94,1.13,5.71,0.35,2.79,1.29,5.32,0.35,195,20,199,0,15.8,0,16.2,15.6,11/18/2010,13:20:00
57,47,35,2.9,1.04,5.71,0.35,3.03,0.7,5.71,1.12,3.13,0.91,5.71,0.73,185,12,156,0,16.2,0,16.5,15.9,11/18/2010,13:30:00
57,47,35,3.9,0.87,6.47,1.88,3.8,0.83,6.09,1.88,3.6,0.87,6.47,1.5,181,19,172,0,16.3,0,16.5,15.9,11/18/2010,13:40:00
57,47,35,3.71,1.04,6.09,1.12,3.67,0.95,6.09,1.88,3.6,0.95,6.09,1.5,172,17,161,0,16.5,0,16.7,16.2,11/18/2010,13:50:00
57,47,35,3.68,0.87,5.71,1.5,3.62,0.8,6.47,1.12,3.49,0.87,5.71,1.88,195,12,197,0,16.9,0.1,17,16.7,11/18/2010,14:00:00
57,47,35,3.58,0.77,5.32,1.88,3.42,0.73,5.32,1.88,3.46,0.83,4.94,1.5,182,9,153,0,17.1,0,17.3,16.7,11/18/2010,14:10:00
57,47,35,3.41,0.77,5.71,1.5,3.3,0.83,5.32,1.5,3.2,1.04,6.09,1.12,178,14,185,0,17.2,0,17.6,17,11/18/2010,14:20:00
57,47,35,4.02,0.95,5.71,1.5,4,0.87,6.09,1.88,4,0.87,5.71,1.5,191,13,180,0,17.5,0,17.6,17.3,11/18/2010,14:30:00
57,47,35,4.06,0.73,6.47,2.26,3.98,0.77,6.47,1.88,3.87,0.7,6.09,1.88,192,18,211,0,17.6,0,17.9,17.3,11/18/2010,14:40:00
57,47,35,3.94,0.87,6.09,1.5,3.97,0.8,6.09,1.88,3.96,0.73,6.09,2.26,184,15,178,0,17.8,0,17.9,17.6,11/18/2010,14:50:00
57,47,35,4.1,0.77,6.09,1.88,4.11,0.8,6.47,1.88,3.95,0.8,5.71,1.88,182,11,189,0,17.8,0,17.9,17.6,11/18/2010,15:00:00
57,47,35,4.44,0.83,7.24,1.88,4.41,0.87,7.24,2.26,4.38,0.95,7.61,1.88,184,13,155,0,17.9,0,18.1,17.9,11/18/2010,15:10:00
57,47,35,4.74,1.08,6.47,1.12,4.54,1.13,6.85,1.88,4.35,1.08,6.47,1.88,187,11,196,0,18,0,18.4,17.9,11/18/2010,15:20:00
57,47,35,4.33,0.8,6.09,1.88,4.2,0.83,6.09,1.5,4.06,0.91,6.09,1.5,178,11,177,0,18.1,0.2,18.4,17.9,11/18/2010,15:30:00
57,47,35,4.21,0.95,6.47,2.65,4.14,0.95,6.47,2.26,4.07,1.04,6.85,1.88,174,12,165,0,18.4,0,18.7,18.4,11/18/2010,15:40:00
57,47,35,4.7,1.13,6.85,1.88,4.83,1.18,6.85,1.88,4.83,1.13,7.24,2.26,191,6,189,0,18.1,0.2,18.7,17.9,11/18/2010,15:50:00
57,47,35,4.08,1.08,6.47,1.12,4.14,0.95,6.09,1.5,4.03,0.95,5.71,1.5,167,11,173,0,18.1,0.1,18.4,17.9,11/18/2010,16:00:00
57,47,35,4.87,0.99,7.24,2.65,4.76,0.99,7.24,2.65,4.66,1.04,7.24,2.26,167,10,179,0,18.3,0,18.4,17.9,11/18/2010,16:10:00
57,47,35,6.08,0.67,7.61,4.56,5.9,0.7,7.61,4.17,5.68,0.7,7.24,4.17,170,6,184,0,18.1,0.1,18.4,17.9,11/18/2010,16:20:00
57,47,35,4.89,0.87,7.61,3.03,4.79,0.8,7.61,3.03,4.63,0.8,6.47,2.65,181,12,154,0,18.1,0.1,18.4,17.9,11/18/2010,16:30:00
57,47,35,5.21,0.83,7.24,3.41,5.1,0.91,7.24,2.65,4.91,0.95,7.24,2.26,176,11,166,0,17.9,0,18.1,17.9,11/18/2010,16:40:00
57,47,35,5.43,0.77,7.61,3.8,5.45,0.8,7.61,3.8,5.34,0.91,7.24,3.8,185,9,197,0,17.9,0,17.9,17.6,11/18/2010,16:50:00
57,47,35,4.48,0.8,6.47,2.65,4.41,0.77,6.47,2.65,4.05,0.73,6.09,2.65,178,8,173,0,17.6,0,17.9,17.3,11/18/2010,17:00:00
57,47,35,5.22,0.67,7.61,3.8,5.07,0.67,7.24,3.41,4.84,0.59,6.85,3.41,172,6,170,0,17.1,0.2,17.3,16.7,11/18/2010,17:10:00
57,47,35,5.89,0.52,7.61,4.56,5.7,0.47,7.24,4.56,5.33,0.47,6.47,4.17,174,4,167,0,16.5,0.1,16.7,15.9,11/18/2010,17:20:00
57,47,35,5.84,0.44,7.24,4.56,5.58,0.45,6.85,4.56,5.23,0.5,6.85,3.8,170,5,171,0,15.6,0.2,16.2,15.1,11/18/2010,17:30:00
57,47,35,5.59,0.45,6.85,4.56,5.43,0.5,7.24,4.17,5.25,0.38,6.09,4.17,170,3,176,0,14.7,0.2,15.3,14.2,11/18/2010,17:40:00
57,47,35,5.25,0.32,6.09,4.56,5.12,0.37,6.09,4.17,5.01,0.31,5.71,4.17,167,3,162,0,13.8,0.2,14.5,13.4,11/18/2010,17:50:00
57,47,35,5.36,0.4,6.09,4.17,5.26,0.37,6.09,4.56,5.17,0.38,6.09,4.17,167,3,173,0,13.3,0,13.7,13.2,11/18/2010,18:00:00
57,47,35,5.62,0.42,6.47,4.56,5.46,0.45,6.47,3.8,5.22,0.35,6.09,4.17,165,3,165,0,13,0,13.4,12.9,11/18/2010,18:10:00
57,47,35,5.16,0.35,5.71,3.8,5.14,0.37,6.09,4.17,5.02,0.34,5.71,4.17,163,2,165,0,12.8,0,13.2,12.6,11/18/2010,18:20:00
57,47,35,5.42,0.44,6.47,3.8,5.37,0.4,6.47,4.17,5.27,0.32,6.09,4.56,162,2,162,0,12.7,0,12.9,12.4,11/18/2010,18:30:00
57,47,35,5.99,0.56,7.24,3.8,6.14,0.54,7.61,4.56,6.16,0.42,7.24,4.94,162,2,160,0,12.4,0,12.9,12.1,11/18/2010,18:40:00
57,47,35,6.09,0.56,7.24,4.17,6.22,0.5,7.61,4.94,6.16,0.38,7.24,5.32,162,2,163,0,12.1,0,12.1,11.8,11/18/2010,18:50:00
57,47,35,6.45,0.54,7.61,4.17,6.66,0.47,7.99,4.94,6.51,0.44,7.99,5.32,163,2,163,0,12.2,0,12.4,11.8,11/18/2010,19:00:00
57,47,35,6.29,1.04,7.99,3.03,6.75,0.7,7.99,4.17,6.83,0.38,7.61,5.32,161,3,162,0,11.8,0.2,12.1,11.3,11/18/2010,19:10:00
57,47,35,5.59,0.99,7.61,3.03,6.39,0.7,7.61,3.8,6.75,0.34,7.61,5.71,160,2,160,0,11.4,0,11.6,11.3,11/18/2010,19:20:00
57,47,35,6.2,0.87,7.99,3.41,6.53,0.73,7.61,3.41,6.65,0.38,7.61,5.71,161,3,163,0,11.4,0,11.6,11.3,11/18/2010,19:30:00
57,47,35,6.91,0.73,8.37,3.41,7.06,0.56,8.37,4.56,6.92,0.34,7.99,6.09,162,2,163,0,11.5,0,11.8,11.3,11/18/2010,19:40:00
57,47,35,6.68,1.04,8.37,3.41,7.17,0.87,8.77,3.8,7.38,0.47,9.15,5.32,161,3,162,0,11.4,0,11.6,11,11/18/2010,19:50:00
57,47,35,6.1,1.04,7.99,3.03,6.96,0.91,8.77,3.8,7.69,0.47,8.77,6.09,160,3,160,0,10.8,0.2,11.3,10.2,11/18/2010,20:00:00
57,47,35,7.19,1.18,9.15,3.8,7.72,0.67,9.15,4.94,7.81,0.44,8.77,6.09,162,3,163,0,10.6,0,10.8,10.2,11/18/2010,20:10:00
57,47,35,8.62,0.64,10.67,6.09,8.75,0.54,10.29,7.24,8.36,0.45,9.92,7.24,164,2,167,0,10.6,0,10.8,10.5,11/18/2010,20:20:00
57,47,35,8.61,0.52,10.29,7.61,8.34,0.56,9.92,6.85,7.89,0.52,9.54,6.47,166,3,162,0,10.3,0,10.5,10.2,11/18/2010,20:30:00
57,47,35,8.63,0.67,11.07,6.85,8.28,0.7,10.67,6.47,7.77,0.59,9.92,6.47,166,3,162,0,10.3,0,10.5,10.2,11/18/2010,20:40:00
57,47,35,9.44,0.67,11.07,6.47,9.01,0.67,11.07,7.61,8.27,0.59,9.92,6.47,167,4,168,0,10.6,0,10.8,10.2,11/18/2010,20:50:00
57,47,35,9.59,0.67,11.45,7.24,9.18,0.7,11.07,7.61,8.57,0.59,10.67,7.24,165,4,162,0,10.6,0.1,10.8,10.2,11/18/2010,21:00:00
57,47,35,9.75,0.64,11.45,7.24,9.38,0.67,11.82,7.24,8.81,0.59,10.29,7.24,165,3,160,0,10.4,0,10.8,10.2,11/18/2010,21:10:00
57,47,35,10,0.73,12.2,8.37,9.8,0.8,12.2,7.61,9.25,0.7,11.45,7.24,164,4,159,0,10.4,0,10.5,10.2,11/18/2010,21:20:00
57,47,35,10.32,0.7,12.2,8.37,10.08,0.73,11.82,7.99,9.39,0.62,11.07,7.61,164,3,158,0,10.4,0,10.5,10.2,11/18/2010,21:30:00
57,47,35,10.71,0.64,12.2,8.37,10.4,0.73,12.2,8.77,9.64,0.7,11.45,7.99,164,4,164,0,10.3,0,10.5,10.2,11/18/2010,21:40:00
57,47,35,11.3,0.64,12.96,9.54,10.84,0.77,12.96,9.15,9.93,0.77,12.2,7.99,165,4,170,0,10.2,0,10.2,10,11/18/2010,21:50:00
57,47,35,12.1,0.8,14.14,9.54,11.92,0.95,14.14,9.54,10.9,0.83,12.96,8.77,163,4,165,0,10.4,0,10.5,10.2,11/18/2010,22:00:00
57,47,35,11.57,0.67,13.34,8.77,11.33,0.83,13.34,8.37,10.5,0.8,12.59,8.37,163,4,159,0,10.2,0,10.2,10,11/18/2010,22:10:00
57,47,35,11.81,0.64,13.34,9.92,11.39,0.62,13.34,9.92,10.4,0.62,12.2,8.77,164,4,166,0,10.1,0,10.2,10,11/18/2010,22:20:00
57,47,35,11.7,0.77,14.52,9.15,11.03,0.83,13.34,9.15,9.99,0.8,12.59,7.99,165,4,165,0,9.9,0,10.2,9.7,11/18/2010,22:30:00
57,47,35,11.16,0.7,12.96,9.15,10.5,0.8,12.96,8.37,9.46,0.7,11.82,7.61,165,5,174,0,9.5,0.1,10,9.2,11/18/2010,22:40:00
57,47,35,11.33,0.64,12.96,9.54,10.6,0.77,12.59,8.77,9.78,0.7,11.82,7.99,167,5,173,0,9.1,0,9.2,8.9,11/18/2010,22:50:00
57,47,35,12.04,0.95,14.14,9.92,11.16,0.95,13.73,8.77,10.35,0.8,12.59,8.37,171,4,175,0,9,0,9.2,8.9,11/18/2010,23:00:00
57,47,35,12.85,0.83,14.52,10.67,11.8,0.87,14.14,8.77,10.56,0.87,12.59,8.37,173,5,168,0,9.2,0.2,10,8.9,11/18/2010,23:10:00
57,47,35,12.06,0.77,14.14,9.92,11.33,0.77,13.73,9.15,10.16,0.8,12.59,7.99,176,5,175,0,10.2,0.2,10.5,9.7,11/18/2010,23:20:00
57,47,35,11.89,0.73,13.73,9.92,11.25,0.73,13.34,9.54,10.22,0.7,12.2,8.37,177,4,180,0,10.8,0,10.8,10.5,11/18/2010,23:30:00
57,47,35,11.94,0.87,14.14,9.92,11.4,0.73,13.34,8.77,10.25,0.77,12.59,8.37,178,5,177,0,10.7,0,10.8,10.5,11/18/2010,23:40:00
57,47,35,11.27,0.8,13.73,9.15,10.93,0.67,12.96,9.54,10.04,0.67,11.82,7.99,178,5,184,0,10.5,0,10.8,10.2,11/18/2010,23:50:00
57,47,35,12.3,0.95,14.87,10.29,11.62,0.91,14.14,9.15,10.52,0.83,12.96,8.77,178,5,176,0,10.4,0,10.8,10.2,11/19/2010,0:00:00
57,47,35,12.66,0.83,14.87,10.67,11.85,0.87,14.14,9.92,10.64,0.87,13.34,8.77,178,5,175,0,10.5,0,10.8,10.2,11/19/2010,0:10:00
57,47,35,11.64,0.83,13.73,9.92,11.11,0.8,13.34,9.15,10.29,0.83,12.59,8.37,179,4,175,0,10.5,0,10.8,10.2,11/19/2010,0:20:00
57,47,35,12.12,0.8,14.52,9.92,11.39,0.77,13.34,8.77,10.42,0.83,12.2,7.24,180,5,183,0,10.5,0.1,10.8,10.2,11/19/2010,0:30:00
57,47,35,12.42,0.77,14.14,9.92,11.42,0.83,13.34,8.37,10.27,0.83,12.2,7.99,180,5,183,0,10.2,0,10.2,10,11/19/2010,0:40:00
57,47,35,12.12,0.83,14.52,8.77,11.29,0.91,14.14,7.99,10.09,0.83,12.59,7.99,183,5,180,0,10,0,10.2,10,11/19/2010,0:50:00
57,47,35,12.6,0.77,14.52,10.67,11.79,0.8,14.14,9.54,10.52,0.87,13.34,7.61,183,5,184,0,10,0,10.2,9.7,11/19/2010,1:00:00
57,47,35,13.21,0.7,15.27,11.07,12.37,0.77,14.52,10.29,11,0.77,12.96,9.15,186,5,187,0,9.8,0,10,9.7,11/19/2010,1:10:00
57,47,35,12.47,0.87,14.52,9.92,11.37,0.99,14.14,8.77,9.99,0.99,12.59,7.24,184,5,185,0,9.7,0,10,9.5,11/19/2010,1:20:00
57,47,35,11.81,0.91,13.73,9.54,10.6,0.87,13.34,8.77,9.2,0.83,11.45,6.85,183,5,186,0,9.3,0.1,9.7,9.2,11/19/2010,1:30:00
57,47,35,12.59,0.73,14.87,10.67,11.68,0.83,14.14,8.37,10.35,0.91,12.96,7.61,184,5,178,0,9.3,0,9.5,9.2,11/19/2010,1:40:00
57,47,35,12.31,0.8,14.87,10.29,11.51,0.8,13.73,9.54,10.29,0.73,11.82,8.37,185,5,182,0,9.2,0,9.5,9.2,11/19/2010,1:50:00
57,47,35,11.92,0.62,14.14,9.92,11.13,0.67,13.34,9.15,9.96,0.7,12.2,7.99,187,5,184,0,9.1,0,9.2,8.9,11/19/2010,2:00:00
57,47,35,12.5,0.83,14.87,10.29,11.65,0.87,13.73,9.54,10.42,0.83,12.59,7.99,188,5,192,0,8.8,0,8.9,8.7,11/19/2010,2:10:00
57,47,35,12.63,0.91,14.52,10.29,11.84,0.95,14.52,8.77,10.64,0.91,12.96,8.37,189,6,200,0,8.9,0,9.2,8.9,11/19/2010,2:20:00
57,47,35,12.91,0.83,14.87,10.29,11.99,0.99,15.27,9.15,10.61,0.95,13.34,8.37,191,6,190,0,9.1,0,9.2,8.9,11/19/2010,2:30:00
57,47,35,13.5,0.77,15.27,11.07,12.63,0.91,14.87,9.92,11.34,0.99,14.52,8.37,192,5,188,0,9.1,0,9.2,8.9,11/19/2010,2:40:00
57,47,35,13.68,0.67,15.27,11.45,12.76,0.8,14.87,9.92,11.51,0.87,13.73,8.37,191,5,188,0,8.9,0,9.2,8.9,11/19/2010,2:50:00
57,47,35,13.5,0.87,15.63,10.67,12.55,0.95,15.27,9.54,11.3,0.91,13.73,8.77,192,5,193,0,8.9,0,9.2,8.9,11/19/2010,3:00:00
57,47,35,13.15,0.73,15.27,11.07,12.21,0.83,14.14,9.92,10.9,0.83,12.96,8.77,192,5,198,0,8.8,0,9.2,8.4,11/19/2010,3:10:00
57,47,35,12.88,0.8,14.87,10.29,11.91,0.91,13.73,9.15,10.57,0.95,13.34,7.99,192,6,191,0,8.5,0,8.7,8.4,11/19/2010,3:20:00
57,47,35,13.25,0.83,15.27,11.07,12.42,0.91,14.14,9.54,11.22,0.99,13.73,8.37,192,6,184,0,8.4,0,8.7,8.2,11/19/2010,3:30:00
57,47,35,13.39,0.83,15.63,11.07,12.52,0.99,14.87,9.54,11.19,0.95,13.34,7.99,191,6,187,0,8.2,0,8.4,7.9,11/19/2010,3:40:00
57,47,35,13.31,0.83,16.05,11.07,12.39,0.95,15.27,9.54,11.08,0.91,13.73,7.99,191,6,192,0,8.1,0,8.2,7.9,11/19/2010,3:50:00
57,47,35,13.07,0.91,15.63,10.67,12.26,0.91,14.14,9.92,11.07,0.95,13.34,8.77,192,5,193,0,8.2,0,8.4,8.2,11/19/2010,4:00:00
57,47,35,13.41,0.99,16.05,10.67,12.53,1.13,15.63,9.15,11.3,1.18,14.14,7.99,189,6,184,0,8.2,0,8.4,8.2,11/19/2010,4:10:00
57,47,35,13.55,1.13,16.4,9.92,12.65,1.18,16.05,9.15,11.4,1.08,14.87,9.15,188,6,178,0,8.4,0.1,8.4,8.2,11/19/2010,4:20:00
57,47,35,13.29,0.99,16.05,10.67,12.47,1.04,15.63,9.15,11.39,0.99,14.87,9.15,189,6,199,0,8.2,0,8.4,8.2,11/19/2010,4:30:00
57,47,35,12.61,0.99,14.87,9.54,11.84,0.95,14.14,9.54,10.68,0.95,14.14,8.37,188,6,181,0,8,0,8.4,7.9,11/19/2010,4:40:00
