BENSON,,,,
NGR = 4625E 1916N,,,,
Altitude = 57 metres,,,,
Latitude = 51:62N Longitude = 01:10W,,,,
Date,Hour,Hourly Mean Windspeed (kn),Hourly Mean Wind Direction (o),Hourly Temperature (°C)
11/04/2014,20,3,20,8.5
11/04/2014,21,3,70,6.1
11/04/2014,22,3,130,5.9
11/04/2014,23,1,140,3.0
12/04/2014,0,1,160,3.7
12/04/2014,1,2,100,2.3
12/04/2014,2,1,160,3.6
12/04/2014,3,1,160,4.6
12/04/2014,4,3,160,6.1
12/04/2014,5,4,160,6.3
12/04/2014,6,4,160,5.6
12/04/2014,7,4,200,7.3
12/04/2014,8,6,220,8.5
12/04/2014,9,9,240,9.2
12/04/2014,10,9,240,10.1
12/04/2014,11,10,240,10.9
12/04/2014,12,10,230,11.7
12/04/2014,13,12,240,12.0
12/04/2014,14,12,240,12.5
12/04/2014,15,12,240,11.8
12/04/2014,16,11,240,11.6
12/04/2014,17,12,240,11.7
12/04/2014,18,10,250,11.7
12/04/2014,19,8,240,10.5
12/04/2014,20,6,220,10.1
12/04/2014,21,6,230,9.8
12/04/2014,22,6,240,10.0
12/04/2014,23,7,240,9.4
13/04/2014,0,4,240,9.0
13/04/2014,1,3,250,8.2
13/04/2014,2,4,270,8.0
13/04/2014,3,2,290,8.0
13/04/2014,4,3,290,4.6
13/04/2014,5,1,70,4.3
13/04/2014,6,1,40,3.7
13/04/2014,7,1,160,6.4
13/04/2014,8,4,260,8.7
13/04/2014,9,7,290,10.1
13/04/2014,10,8,300,11.0
13/04/2014,11,6,260,11.4
13/04/2014,12,7,260,12.1
13/04/2014,13,9,250,13.5
13/04/2014,14,9,250,14.4
13/04/2014,15,9,250,14.4
13/04/2014,16,9,260,14.7
13/04/2014,17,9,240,14.9
13/04/2014,18,9,230,14.0
13/04/2014,19,10,220,11.9
13/04/2014,20,9,220,10.2
13/04/2014,21,9,240,9.5
13/04/2014,22,8,250,8.5
13/04/2014,23,5,250,7.8
14/04/2014,0,4,230,6.5
14/04/2014,1,4,220,5.7
14/04/2014,2,3,260,6.3
14/04/2014,3,5,270,5.5
14/04/2014,4,5,260,5.4
14/04/2014,5,3,290,4.0
14/04/2014,6,5,250,5.8
14/04/2014,7,2,60,6.9
14/04/2014,8,5,270,8.7
14/04/2014,9,10,300,10.7
14/04/2014,10,10,310,11.1
14/04/2014,11,9,310,12.4
14/04/2014,12,8,300,13.1
14/04/2014,13,8,320,13.6
14/04/2014,14,8,320,14.0
14/04/2014,15,9,330,13.6
14/04/2014,16,9,320,14.3
14/04/2014,17,8,330,13.9
14/04/2014,18,7,330,13.1
14/04/2014,19,4,320,11.4
14/04/2014,20,3,350,7.0
14/04/2014,21,5,20,7.8
14/04/2014,22,7,10,6.5
14/04/2014,23,6,20,6.0
15/04/2014,0,5,10,5.4
15/04/2014,1,2,340,3.8
15/04/2014,2,2,320,1.9
15/04/2014,3,1,300,-0.4
15/04/2014,4,3,30,-0.8
15/04/2014,5,2,30,1.1
15/04/2014,6,1,10,0.3
15/04/2014,7,1,330,3.1
15/04/2014,8,3,350,7.6
15/04/2014,9,5,10,9.7
15/04/2014,10,5,40,10.6
15/04/2014,11,6,40,11.7
15/04/2014,12,7,20,12.9
15/04/2014,13,8,20,13.2
15/04/2014,14,9,30,13.8
15/04/2014,15,8,40,13.9
15/04/2014,16,7,60,13.7
15/04/2014,17,7,50,13.3
15/04/2014,18,7,60,12.5
15/04/2014,19,6,80,9.6
15/04/2014,20,5,70,7.6
15/04/2014,21,9,90,8.3
15/04/2014,22,10,100,7.4
15/04/2014,23,11,100,6.6
16/04/2014,0,13,100,5.9
16/04/2014,1,9,100,4.5
16/04/2014,2,4,120,3.6
16/04/2014,3,1,150,2.7
16/04/2014,4,2,100,3.8
16/04/2014,5,5,120,3.6
16/04/2014,6,7,110,4.7
16/04/2014,7,4,130,5.9
16/04/2014,8,7,130,7.6
16/04/2014,9,10,130,9.0
16/04/2014,10,9,130,11.0
16/04/2014,11,8,130,12.2
16/04/2014,12,9,130,14.0
16/04/2014,13,9,140,14.6
16/04/2014,14,7,160,15.6
16/04/2014,15,9,160,15.6
16/04/2014,16,8,160,16.2
16/04/2014,17,8,150,15.3
16/04/2014,18,9,150,13.6
16/04/2014,19,6,170,11.4
16/04/2014,20,4,160,6.3
16/04/2014,21,6,140,5.5
16/04/2014,22,5,130,6.7
16/04/2014,23,7,150,4.9
17/04/2014,0,7,170,5.9
17/04/2014,1,6,170,5.2
17/04/2014,2,4,180,4.3
17/04/2014,3,4,150,4.4
17/04/2014,4,5,160,5.1
17/04/2014,5,3,200,4.7
17/04/2014,6,4,150,3.3
17/04/2014,7,6,150,7.1
17/04/2014,8,5,180,10.1
17/04/2014,9,7,220,12.1
17/04/2014,10,9,260,13.0
17/04/2014,11,8,260,14.3
17/04/2014,12,8,240,14.8
17/04/2014,13,9,250,15.1
17/04/2014,14,9,270,14.7
17/04/2014,15,8,270,14.5
17/04/2014,16,8,290,13.9
17/04/2014,17,10,280,13.5
17/04/2014,18,9,280,12.7
17/04/2014,19,9,290,12.0
17/04/2014,20,10,300,10.9
17/04/2014,21,6,300,10.0
17/04/2014,22,4,280,9.9
17/04/2014,23,5,280,8.5
18/04/2014,0,4,280,8.5
18/04/2014,1,6,300,6.9
18/04/2014,2,5,310,5.5
18/04/2014,3,3,330,3.2
18/04/2014,4,2,50,1.1
18/04/2014,5,3,10,2.9
18/04/2014,6,2,340,1.7
18/04/2014,7,3,360,5.5
18/04/2014,8,7,360,7.7
18/04/2014,9,9,10,8.0
18/04/2014,10,9,10,8.8
18/04/2014,11,10,360,10.8
18/04/2014,12,10,350,10.7
18/04/2014,13,11,10,11.5
18/04/2014,14,11,10,11.2
18/04/2014,15,10,20,11.0
18/04/2014,16,9,10,11.6
18/04/2014,17,10,10,10.9
18/04/2014,18,8,30,9.0
18/04/2014,19,8,30,8.5
18/04/2014,20,7,30,6.3
18/04/2014,21,5,30,4.1
18/04/2014,22,3,50,3.0
18/04/2014,23,3,310,2.1
19/04/2014,0,3,20,1.4
19/04/2014,1,2,330,0.1
19/04/2014,2,3,330,0.9
19/04/2014,3,4,360,0.0
19/04/2014,4,3,320,0.5
19/04/2014,5,4,360,-0.5
19/04/2014,6,5,360,2.2
19/04/2014,7,4,340,3.6
19/04/2014,8,6,340,5.7
19/04/2014,9,9,10,9.1
19/04/2014,10,12,30,9.5
19/04/2014,11,10,40,9.9
19/04/2014,12,8,30,11.3
19/04/2014,13,10,40,11.5
19/04/2014,14,11,40,12.0
19/04/2014,15,12,40,11.9
19/04/2014,16,10,20,12.2
19/04/2014,17,10,20,11.6
19/04/2014,18,10,40,11.5
19/04/2014,19,10,30,10.3
19/04/2014,20,8,40,9.0
19/04/2014,21,9,40,8.3
19/04/2014,22,8,40,6.9
19/04/2014,23,5,360,4.5
20/04/2014,0,9,360,4.8
20/04/2014,1,11,360,5.3
20/04/2014,2,12,360,6.4
20/04/2014,3,13,360,6.9
20/04/2014,4,13,360,7.2
20/04/2014,5,14,360,7.7
20/04/2014,6,12,360,7.9
20/04/2014,7,12,360,8.2
20/04/2014,8,15,360,8.9
20/04/2014,9,14,10,10.0
20/04/2014,10,15,20,10.4
20/04/2014,11,13,20,10.7
20/04/2014,12,15,10,12.5
20/04/2014,13,17,10,12.7
20/04/2014,14,17,20,13.9
20/04/2014,15,18,20,12.7
20/04/2014,16,15,30,12.2
20/04/2014,17,13,60,11.1
20/04/2014,18,9,100,9.9
20/04/2014,19,9,100,9.5
20/04/2014,20,9,80,7.6
20/04/2014,21,8,70,7.3
20/04/2014,22,8,60,7.5
20/04/2014,23,8,60,8.0
21/04/2014,0,9,70,6.8
21/04/2014,1,9,60,6.5
21/04/2014,2,8,60,5.7
21/04/2014,3,8,60,5.7
21/04/2014,4,7,70,4.7
21/04/2014,5,4,340,2.9
21/04/2014,6,3,300,3.6
21/04/2014,7,1,300,6.0
21/04/2014,8,2,280,9.3
21/04/2014,9,1,310,12.9
21/04/2014,10,2,40,15.4
21/04/2014,11,6,360,16.0
21/04/2014,12,6,350,17.6
21/04/2014,13,7,350,16.5
21/04/2014,14,5,300,13.6
21/04/2014,15,6,230,14.7
21/04/2014,16,3,230,13.2
21/04/2014,17,4,270,12.3
21/04/2014,18,3,240,12.5
21/04/2014,19,3,270,11.8
21/04/2014,20,2,330,11.3
21/04/2014,21,1,30,11.0
21/04/2014,22,2,310,11.0
21/04/2014,23,7,360,10.2
22/04/2014,0,8,10,9.5
22/04/2014,1,5,350,9.2
22/04/2014,2,6,350,9.1
22/04/2014,3,5,360,9.2
22/04/2014,4,4,360,9.2
22/04/2014,5,2,360,9.2
22/04/2014,6,1,360,9.3
22/04/2014,7,1,30,9.5
22/04/2014,8,1,200,10.0
22/04/2014,9,5,210,10.6
22/04/2014,10,5,210,11.4
22/04/2014,11,5,200,11.7
22/04/2014,12,9,170,12.7
22/04/2014,13,8,170,12.5
22/04/2014,14,9,180,14.1
22/04/2014,15,14,160,13.1
22/04/2014,16,11,170,13.2
22/04/2014,17,13,160,12.8
22/04/2014,18,11,160,12.5
22/04/2014,19,10,150,11.7
22/04/2014,20,10,140,10.8
22/04/2014,21,8,160,11.0
22/04/2014,22,7,160,8.6
22/04/2014,23,9,160,8.6
23/04/2014,0,9,160,8.1
23/04/2014,1,9,160,7.7
23/04/2014,2,8,160,7.7
23/04/2014,3,9,150,8.4
23/04/2014,4,8,140,7.7
23/04/2014,5,3,120,6.3
23/04/2014,6,7,110,8.5
23/04/2014,7,9,120,9.8
23/04/2014,8,11,130,11.1
23/04/2014,9,11,130,13.6
23/04/2014,10,14,140,13.6
23/04/2014,11,14,140,13.6
23/04/2014,12,13,130,14.9
23/04/2014,13,13,140,14.2
23/04/2014,14,12,140,13.7
23/04/2014,15,11,130,13.9
23/04/2014,16,12,140,13.1
23/04/2014,17,9,150,12.1
23/04/2014,18,9,150,11.7
23/04/2014,19,5,170,11.4
23/04/2014,20,6,160,10.5
23/04/2014,21,5,130,10.3
23/04/2014,22,5,160,10.2
23/04/2014,23,5,140,10.2
24/04/2014,0,5,140,10.1
24/04/2014,1,2,190,9.9
24/04/2014,2,3,140,9.8
24/04/2014,3,3,130,9.1
24/04/2014,4,2,170,8.9
24/04/2014,5,3,180,8.4
24/04/2014,6,3,220,8.5
24/04/2014,7,3,200,8.7
24/04/2014,8,3,190,8.5
24/04/2014,9,2,250,9.7
24/04/2014,10,2,150,10.4
24/04/2014,11,2,190,12.0
24/04/2014,12,3,280,12.8
24/04/2014,13,3,220,14.0
24/04/2014,14,3,250,14.6
24/04/2014,15,3,310,15.1
24/04/2014,16,3,330,15.4
24/04/2014,17,4,340,15.4
24/04/2014,18,6,350,13.5
24/04/2014,19,4,10,12.5
24/04/2014,20,4,360,11.8
24/04/2014,21,6,20,10.2
24/04/2014,22,5,10,10.7
24/04/2014,23,4,10,10.2
25/04/2014,0,4,40,10.4
25/04/2014,1,4,30,9.1
25/04/2014,2,4,340,8.2
25/04/2014,3,4,330,6.0
25/04/2014,4,4,340,8.1
25/04/2014,5,5,350,8.8
25/04/2014,6,7,340,8.7
25/04/2014,7,8,340,8.8
25/04/2014,8,9,340,8.3
25/04/2014,9,7,350,8.4
25/04/2014,10,7,330,8.5
25/04/2014,11,6,320,8.9
25/04/2014,12,5,310,9.2
25/04/2014,13,5,290,9.6
25/04/2014,14,5,270,9.5
25/04/2014,15,6,260,9.5
25/04/2014,16,6,260,9.4
25/04/2014,17,5,260,9.5
25/04/2014,18,4,230,9.8
25/04/2014,19,5,220,9.8
25/04/2014,20,4,190,7.8
25/04/2014,21,6,150,6.9
25/04/2014,22,6,120,8.0
25/04/2014,23,6,140,6.8
26/04/2014,0,7,140,7.6
26/04/2014,1,11,120,8.1
26/04/2014,2,13,110,8.2
26/04/2014,3,14,110,9.0
26/04/2014,4,15,120,9.2
26/04/2014,5,16,120,9.3
26/04/2014,6,17,130,9.6
26/04/2014,7,13,140,10.6
26/04/2014,8,13,130,10.8
26/04/2014,9,13,150,11.8
26/04/2014,10,15,150,12.3
26/04/2014,11,15,150,14.1
26/04/2014,12,18,150,13.2
26/04/2014,13,17,140,14.3
26/04/2014,14,16,140,13.5
26/04/2014,15,18,140,13.2
26/04/2014,16,17,140,12.3
26/04/2014,17,15,120,10.7
26/04/2014,18,13,120,11.1
26/04/2014,19,12,130,10.3
26/04/2014,20,11,120,9.7
26/04/2014,21,11,100,9.1
26/04/2014,22,12,100,9.4
26/04/2014,23,12,90,8.7
27/04/2014,0,11,90,9.1
27/04/2014,1,12,80,8.9
27/04/2014,2,12,80,8.5
27/04/2014,3,11,70,9.1
27/04/2014,4,12,70,8.6
27/04/2014,5,12,80,8.6
27/04/2014,6,11,80,9.1
27/04/2014,7,10,70,9.6
27/04/2014,8,10,70,9.5
27/04/2014,9,9,70,11.5
27/04/2014,10,12,70,12.2
27/04/2014,11,12,60,12.5
27/04/2014,12,13,60,11.7
27/04/2014,13,11,60,14.0
27/04/2014,14,13,70,13.5
27/04/2014,15,10,70,13.8
27/04/2014,16,8,40,13.4
27/04/2014,17,9,40,13.8
27/04/2014,18,7,60,13.0
27/04/2014,19,7,80,11.4
27/04/2014,20,4,40,11.0
27/04/2014,21,3,350,10.9
27/04/2014,22,5,20,10.9
27/04/2014,23,5,10,10.1
28/04/2014,0,4,350,10.2
28/04/2014,1,5,340,8.5
28/04/2014,2,5,350,8.8
28/04/2014,3,5,340,9.0
28/04/2014,4,6,340,9.3
28/04/2014,5,9,360,9.2
28/04/2014,6,10,360,9.3
28/04/2014,7,11,10,9.6
28/04/2014,8,9,10,10.1
28/04/2014,9,10,10,10.8
28/04/2014,10,8,360,12.0
28/04/2014,11,8,360,12.3
28/04/2014,12,9,10,13.1
28/04/2014,13,10,10,14.5
28/04/2014,14,11,10,13.7
28/04/2014,15,11,10,15.6
28/04/2014,16,10,10,16.2
28/04/2014,17,8,20,15.8
28/04/2014,18,9,40,14.8
28/04/2014,19,7,160,11.5
28/04/2014,20,2,160,10.5
28/04/2014,21,2,160,9.2
28/04/2014,22,3,130,10.2
28/04/2014,23,3,80,9.1
29/04/2014,0,3,110,8.1
29/04/2014,1,2,100,7.7
29/04/2014,2,2,100,5.6
29/04/2014,3,2,100,5.4
29/04/2014,4,2,360,5.5
29/04/2014,5,2,290,5.7
29/04/2014,6,1,90,7.2
29/04/2014,7,3,150,8.9
29/04/2014,8,3,350,9.5
29/04/2014,9,4,330,9.7
29/04/2014,10,4,350,11.3
29/04/2014,11,5,70,13.2
29/04/2014,12,7,30,14.0
29/04/2014,13,8,30,14.5
29/04/2014,14,8,140,12.3
29/04/2014,15,6,180,12.9
29/04/2014,16,4,210,14.3
29/04/2014,17,4,290,13.7
29/04/2014,18,4,300,13.3
29/04/2014,19,5,340,12.3
29/04/2014,20,3,10,10.9
29/04/2014,21,2,10,9.2
29/04/2014,22,1,340,8.0
29/04/2014,23,2,60,6.0
30/04/2014,0,1,340,6.3
30/04/2014,1,1,110,5.2
30/04/2014,2,1,310,5.3
30/04/2014,3,1,150,4.4
30/04/2014,4,1,160,4.3
30/04/2014,5,2,330,4.2
30/04/2014,6,3,340,5.2
30/04/2014,7,2,140,6.1
30/04/2014,8,2,180,7.7
30/04/2014,9,3,170,9.5
30/04/2014,10,4,170,13.4
30/04/2014,11,6,170,15.4
30/04/2014,12,7,170,16.3
30/04/2014,13,7,170,16.6
30/04/2014,14,7,190,17.2
30/04/2014,15,9,190,16.4
30/04/2014,16,9,180,16.2
30/04/2014,17,10,190,15.4
30/04/2014,18,8,200,14.4
30/04/2014,19,7,170,12.6
30/04/2014,20,7,150,10.5
30/04/2014,21,7,150,10.2
30/04/2014,22,5,150,9.8
30/04/2014,23,6,160,10.2
01/05/2014,0,5,160,9.5
01/05/2014,1,4,160,9.3
01/05/2014,2,4,150,9.3
01/05/2014,3,5,160,9.4
01/05/2014,4,4,150,9.4
01/05/2014,5,4,150,9.6
01/05/2014,6,4,140,9.9
01/05/2014,7,4,160,10.2
01/05/2014,8,3,180,10.6
01/05/2014,9,3,190,10.8
01/05/2014,10,2,210,11.8
01/05/2014,11,2,190,12.7
01/05/2014,12,3,270,13.8
01/05/2014,13,3,290,14.4
01/05/2014,14,4,320,12.2
01/05/2014,15,4,210,13.2
01/05/2014,16,3,300,13.2
01/05/2014,17,5,330,13.3
01/05/2014,18,6,330,11.5
01/05/2014,19,3,340,11.7
01/05/2014,20,8,340,11.3
01/05/2014,21,11,10,10.9
01/05/2014,22,12,360,10.3
01/05/2014,23,13,360,9.7
02/05/2014,0,13,350,9.3
02/05/2014,1,11,350,8.7
02/05/2014,2,11,350,8.3
02/05/2014,3,10,350,7.9
02/05/2014,4,9,340,7.8
02/05/2014,5,9,340,8.0
02/05/2014,6,9,340,8.1
02/05/2014,7,8,350,8.6
02/05/2014,8,8,360,9.3
02/05/2014,9,10,360,9.8
02/05/2014,10,10,360,9.9
02/05/2014,11,10,360,10.2
02/05/2014,12,11,360,10.4
02/05/2014,13,8,20,11.2
02/05/2014,14,11,360,11.0
02/05/2014,15,9,10,10.8
02/05/2014,16,11,20,10.0
02/05/2014,17,8,20,10.6
02/05/2014,18,8,360,9.9
02/05/2014,19,7,360,9.4
02/05/2014,20,7,20,6.5
02/05/2014,21,6,20,3.9
02/05/2014,22,6,10,4.5
02/05/2014,23,7,30,3.7
03/05/2014,0,6,20,1.9
03/05/2014,1,6,30,1.4
03/05/2014,2,2,330,0.6
03/05/2014,3,2,10,0.6
03/05/2014,4,1,330,-0.8
03/05/2014,5,2,50,-1.7
03/05/2014,6,1,30,0.9
03/05/2014,7,1,360,3.7
03/05/2014,8,3,320,6.0
03/05/2014,9,6,350,8.5
03/05/2014,10,7,360,9.2
03/05/2014,11,6,360,10.6
03/05/2014,12,5,340,10.6
03/05/2014,13,4,10,11.8
03/05/2014,14,4,340,12.1
03/05/2014,15,4,340,12.1
03/05/2014,16,4,360,12.8
03/05/2014,17,4,340,12.3
03/05/2014,18,4,310,11.8
03/05/2014,19,2,340,9.6
03/05/2014,20,3,40,6.6
03/05/2014,21,5,70,5.6
03/05/2014,22,2,100,5.5
03/05/2014,23,1,160,6.0
04/05/2014,0,2,140,5.8
04/05/2014,1,2,220,4.5
04/05/2014,2,1,310,3.5
04/05/2014,3,1,180,2.7
04/05/2014,4,2,170,2.3
04/05/2014,5,2,160,2.3
04/05/2014,6,3,170,3.6
04/05/2014,7,5,160,7.4
04/05/2014,8,6,170,8.7
04/05/2014,9,6,180,10.9
04/05/2014,10,7,200,11.8
04/05/2014,11,6,200,13.2
04/05/2014,12,5,180,14.0
04/05/2014,13,7,180,14.6
04/05/2014,14,7,180,15.1
04/05/2014,15,7,190,15.1
04/05/2014,16,5,200,15.2
04/05/2014,17,5,180,14.9
04/05/2014,18,5,170,13.9
04/05/2014,19,7,160,12.3
04/05/2014,20,7,160,10.4
04/05/2014,21,5,170,8.5
04/05/2014,22,5,150,6.5
04/05/2014,23,6,150,5.9
05/05/2014,0,4,140,5.5
05/05/2014,1,4,130,4.5
05/05/2014,2,3,120,3.8
05/05/2014,3,2,120,3.4
05/05/2014,4,5,120,5.0
05/05/2014,5,3,120,3.7
05/05/2014,6,2,180,5.7
05/05/2014,7,6,130,9.4
05/05/2014,8,8,130,10.9
05/05/2014,9,9,130,13.5
05/05/2014,10,11,140,14.2
05/05/2014,11,13,140,15.4
05/05/2014,12,15,150,16.1
05/05/2014,13,14,160,16.0
05/05/2014,14,14,150,16.7
05/05/2014,15,15,150,17.1
05/05/2014,16,14,150,15.8
05/05/2014,17,13,140,15.2
05/05/2014,18,12,140,14.6
05/05/2014,19,7,150,13.5
05/05/2014,20,4,140,13.5
05/05/2014,21,7,140,13.1
05/05/2014,22,8,150,12.2
05/05/2014,23,7,160,11.9
06/05/2014,0,7,170,11.1
06/05/2014,1,7,170,11.0
06/05/2014,2,7,160,11.0
06/05/2014,3,7,160,11.5
06/05/2014,4,6,160,11.5
06/05/2014,5,7,170,11.9
06/05/2014,6,7,190,11.9
06/05/2014,7,7,220,12.1
06/05/2014,8,9,230,13.0
06/05/2014,9,10,230,13.7
06/05/2014,10,10,230,13.7
06/05/2014,11,10,220,16.4
06/05/2014,12,11,220,14.5
06/05/2014,13,11,210,15.3
06/05/2014,14,11,220,15.7
06/05/2014,15,10,220,16.7
06/05/2014,16,10,220,15.6
06/05/2014,17,9,220,15.4
06/05/2014,18,9,220,11.2
06/05/2014,19,7,220,11.5
06/05/2014,20,6,200,11.2
06/05/2014,21,7,180,10.8
06/05/2014,22,7,180,10.3
06/05/2014,23,7,180,10.1
07/05/2014,0,7,170,9.4
07/05/2014,1,9,170,9.0
07/05/2014,2,9,160,9.7
07/05/2014,3,7,170,10.2
07/05/2014,4,8,210,9.5
07/05/2014,5,7,190,9.6
07/05/2014,6,6,190,9.7
07/05/2014,7,9,200,10.5
07/05/2014,8,11,220,11.7
07/05/2014,9,12,220,10.7
07/05/2014,10,13,200,12.7
07/05/2014,11,13,210,13.8
07/05/2014,12,13,220,13.7
07/05/2014,13,16,220,15.5
07/05/2014,14,17,230,15.9
07/05/2014,15,18,230,16.1
07/05/2014,16,17,220,14.4
07/05/2014,17,17,230,14.1
07/05/2014,18,16,230,13.0
07/05/2014,19,14,220,12.3
07/05/2014,20,12,220,11.8
07/05/2014,21,12,220,11.6
07/05/2014,22,11,210,11.4
07/05/2014,23,11,210,11.1
08/05/2014,0,9,200,10.7
08/05/2014,1,10,210,10.4
08/05/2014,2,8,200,10.5
08/05/2014,3,8,200,10.4
08/05/2014,4,9,190,10.4
08/05/2014,5,8,190,10.4
08/05/2014,6,7,170,9.9
08/05/2014,7,9,160,10.6
08/05/2014,8,10,160,11.4
08/05/2014,9,11,170,11.5
08/05/2014,10,10,160,12.5
08/05/2014,11,11,180,13.4
08/05/2014,12,11,190,14.3
08/05/2014,13,12,200,15.0
08/05/2014,14,13,210,15.6
08/05/2014,15,12,230,16.0
08/05/2014,16,14,230,15.4
08/05/2014,17,16,230,14.7
08/05/2014,18,15,230,14.2
08/05/2014,19,15,220,13.4
08/05/2014,20,11,220,12.6
08/05/2014,21,12,220,12.5
08/05/2014,22,11,220,11.6
08/05/2014,23,12,220,11.8
09/05/2014,0,11,220,11.6
09/05/2014,1,11,220,11.5
09/05/2014,2,12,220,11.4
09/05/2014,3,11,200,11.0
09/05/2014,4,11,200,11.2
09/05/2014,5,11,200,10.2
09/05/2014,6,11,190,10.4
09/05/2014,7,11,200,10.8
09/05/2014,8,13,230,12.2
09/05/2014,9,14,230,12.3
09/05/2014,10,16,240,11.5
09/05/2014,11,15,230,14.2
09/05/2014,12,18,230,14.8
09/05/2014,13,17,240,15.5
09/05/2014,14,17,230,15.5
09/05/2014,15,16,230,15.5
09/05/2014,16,16,240,15.3
09/05/2014,17,14,230,14.9
09/05/2014,18,13,220,14.0
09/05/2014,19,12,220,12.3
09/05/2014,20,10,220,11.3
09/05/2014,21,8,200,11.0
09/05/2014,22,8,190,10.6
09/05/2014,23,7,170,10.6
10/05/2014,0,8,160,10.6
10/05/2014,1,10,170,10.9
10/05/2014,2,12,170,10.3
10/05/2014,3,13,160,10.3
10/05/2014,4,13,160,10.7
10/05/2014,5,13,170,10.9
10/05/2014,6,11,160,11.3
10/05/2014,7,11,180,12.5
10/05/2014,8,12,190,14.5
10/05/2014,9,14,210,14.1
10/05/2014,10,17,210,15.5
10/05/2014,11,17,210,15.1
10/05/2014,12,17,210,14.7
10/05/2014,13,18,210,12.1
10/05/2014,14,16,210,13.9
10/05/2014,15,18,220,14.3
10/05/2014,16,20,220,13.1
10/05/2014,17,19,220,12.5
10/05/2014,18,20,220,11.8
10/05/2014,19,19,220,11.6
10/05/2014,20,19,220,11.2
10/05/2014,21,17,220,10.4
10/05/2014,22,15,210,9.8
10/05/2014,23,15,200,9.4
11/05/2014,0,15,210,9.4
11/05/2014,1,15,210,9.5
11/05/2014,2,14,210,9.2
11/05/2014,3,13,210,8.3
11/05/2014,4,14,220,8.6
11/05/2014,5,15,220,8.8
11/05/2014,6,16,230,9.1
11/05/2014,7,16,230,9.3
11/05/2014,8,17,230,9.7
11/05/2014,9,15,230,10.4
11/05/2014,10,18,230,10.9
11/05/2014,11,17,230,11.5
11/05/2014,12,17,230,11.8
11/05/2014,13,16,230,12.6
11/05/2014,14,17,230,12.5
11/05/2014,15,17,240,13.2
11/05/2014,16,16,240,13.2
11/05/2014,17,16,230,12.6
11/05/2014,18,15,230,12.6
11/05/2014,19,12,230,11.3
11/05/2014,20,11,220,10.5
11/05/2014,21,9,220,10.2
11/05/2014,22,8,210,9.9
11/05/2014,23,10,210,10.0
12/05/2014,0,9,220,9.5
12/05/2014,1,8,220,9.6
12/05/2014,2,7,210,9.3
12/05/2014,3,8,220,9.4
12/05/2014,4,7,210,9.1
12/05/2014,5,6,210,8.6
12/05/2014,6,6,200,9.0
12/05/2014,7,8,210,9.6
12/05/2014,8,8,220,10.6
12/05/2014,9,10,240,12.5
12/05/2014,10,10,250,13.2
12/05/2014,11,9,240,13.1
12/05/2014,12,8,260,14.1
12/05/2014,13,9,230,13.6
12/05/2014,14,9,230,15.4
12/05/2014,15,11,230,14.4
12/05/2014,16,9,290,13.9
12/05/2014,17,10,260,13.4
12/05/2014,18,11,250,9.3
12/05/2014,19,4,200,10.7
12/05/2014,20,5,240,10.2
12/05/2014,21,9,250,9.5
12/05/2014,22,3,220,7.7
12/05/2014,23,1,140,6.3
13/05/2014,0,3,150,7.7
13/05/2014,1,3,190,8.5
13/05/2014,2,3,180,8.4
13/05/2014,3,3,180,8.0
13/05/2014,4,3,170,7.8
13/05/2014,5,2,170,7.9
13/05/2014,6,1,180,8.7
13/05/2014,7,4,250,9.4
13/05/2014,8,6,270,10.0
13/05/2014,9,5,300,12.4
